42.900002 1 0.96709859 0.5061444 0.4972668 0.42213622 1 
43 1 0.96728295 0.48801869 0.47837663 0.41918644 1 
43.099998 1 0.96743512 0.4683153 0.45780742 0.41625726 1 
43.200001 1 0.96754539 0.44682345 0.43533152 0.41334856 1 
43.299999 1 0.96759975 0.42329711 0.41068292 0.4104602 1 
43.400002 1 0.9675774 0.39744851 0.38355011 0.407592 1 
43.5 1 0.96744674 0.36894029 0.35356775 0.40474385 1 
43.599998 1 0.9671585 0.3373768 0.32030728 0.40191561 1 
43.700001 1 0.9666335 0.30229405 0.28326678 0.3991071 1 
43.799999 1 0.96574193 0.26314962 0.24186097 0.39631826 1 
43.900002 1 0.96426636 0.21931329 0.19541314 0.39354888 1 
44 1 0.96184415 0.17006125 0.14315289 0.39079887 1 
44.099998 1 0.95789319 0.1145786 0.084225155 0.38806805 1 
44.200001 1 0.95158857 0.051976997 0.017717883 0.38535634 1 
44.299999 1 0.94207072 -0.018667266 -0.057290722 0.38266355 1 
44.400002 1 0.92900997 -0.098260686 -0.1416803 0.37998959 1 
44.5 1 0.91303796 -0.18764633 -0.23624645 0.37733433 1 
44.599998 1 0.89534563 -0.28755385 -0.34161869 0.3746976 1 
44.700001 1 0.87693852 -0.39845657 -0.45803419 0.37207931 1 
44.799999 1 0.85837173 -0.52025318 -0.58493292 0.36947933 1 
44.900002 1 0.83987784 -0.65179324 -0.72043943 0.36689749 1 
45 1 0.82153612 -0.79035062 -0.86087596 0.36433369 1 
45.099998 1 0.80336905 -0.93124062 -1.0005656 0.36178783 1 
