21.15 1 -0.44794667 1.8076403 1.8345221 0 1 1 1 60.338486 3.7203774 131.4399 0 1.6610805 1 1 1 1 1 
21.299999 1 -0.40515339 1.8664526 1.8797851 0 1 1 1 17.247261 1.8615724 40.055561 0 0.91894698 1 1 1 1 1 
21.450001 1 -0.36362484 1.8931201 1.8983417 0 1 1 1 11.020895 1.383885 26.331882 0 0.76116091 1 1 1 1 1 
21.6 1 -0.32332364 1.9015032 1.9023443 0 1 1 1 9.2028122 1.1669323 22.183159 0 0.72183543 1 1 1 1 1 
21.75 1 -0.28421351 1.9002978 1.8989099 0 1 1 1 8.6432295 1.0334688 20.807892 0 0.72724825 1 1 1 1 1 
21.9 1 -0.24625926 1.8942946 1.8918117 0 1 1 1 8.594512 0.93012792 20.560091 0 0.75540543 1 1 1 1 1 
22.049999 1 -0.20942673 1.8859642 1.882959 0 1 1 1 8.802206 0.83574331 20.872149 0 0.79812473 1 1 1 1 1 
22.200001 1 -0.17368276 1.8765434 1.8733006 0 1 1 1 9.163147 0.74021971 21.511496 0 0.85238129 1 1 1 1 1 
22.35 1 -0.1389952 1.8666461 1.8633068 0 1 1 1 9.632803 0.63769424 22.376148 0 0.91757733 1 1 1 1 1 
22.5 1 -0.10533281 1.8565768 1.8532114 0 1 1 1 10.193069 0.52379644 23.422842 0 0.99455518 1 1 1 1 1 
22.65 1 -0.072665282 1.8464882 1.8431319 0 1 1 1 10.839053 0.39431277 24.637302 0 1.0852852 1 1 1 1 1 
22.799999 1 -0.040963236 1.8364564 1.8331269 0 1 1 1 11.572805 0.2443269 26.020082 0 1.1929083 1 1 1 1 1 
22.950001 1 -0.010198123 1.8265201 1.8232263 0 1 1 1 12.399528 0.067412667 27.578001 0 1.3220603 1 1 1 1 1 
23.1 1 0.019657742 1.8166984 1.813445 0 1 1 1 13.323728 0.14542226 29.315695 0 1.4795418 1 1 1 1 1 
23.25 1 0.048631236 1.807001 1.8037897 0 1 1 1 14.342525 0.40742069 31.221312 0 1.6755515 1 1 1 1 1 
23.4 1 0.076748431 1.7974321 1.7942641 0 1 1 1 15.43023 0.73908192 33.234268 0 1.9259858 1 1 1 1 1 
