2.5727999 -68.17907 -74.782318 1.5241518e-014 0.4211556 1 1 1 1 0.99846274 0.99972242 0.011430001 0.0026818558 0.023353131 0.0065535493 -66.1017 -56.998001 
2.5929 -68.1661 -74.746613 1.536935e-014 0.42059132 1 1 1 1 0.99845237 0.99971956 0.011461085 0.0027034709 0.023458548 0.0066053527 -66.088661 -56.997952 
2.6129999 -68.153145 -74.710968 1.5504903e-014 0.42002785 1 1 1 1 0.99844193 0.9997167 0.01149222 0.0027252107 0.023563415 0.0066573042 -66.075615 -56.997902 
2.6331 -68.140198 -74.6754 1.5640667e-014 0.41946509 1 1 1 1 0.99843156 0.99971378 0.011523405 0.0027470756 0.02366774 0.0067094057 -66.062553 -56.997852 
2.6531999 -68.127258 -74.639908 1.5774804e-014 0.41890311 1 1 1 1 0.99842119 0.99971086 0.011554642 0.0027690658 0.023771534 0.0067616585 -66.049492 -56.997799 
2.6733 -68.114334 -74.604477 1.5907335e-014 0.41834188 1 1 1 1 0.99841082 0.99970794 0.011585929 0.0027911817 0.023874803 0.006814064 -66.036415 -56.997749 
2.6933999 -68.101418 -74.569122 1.6038276e-014 0.41778138 1 1 1 1 0.99840051 0.99970502 0.011617269 0.0028134235 0.023977555 0.0068666241 -66.023331 -56.997696 
2.7135 -68.088516 -74.533836 1.6169507e-014 0.41722167 1 1 1 1 0.99839014 0.99970204 0.011648661 0.0028357918 0.024079802 0.0069193402 -66.010231 -56.997639 
2.7335999 -68.075623 -74.498627 1.6308395e-014 0.41666269 1 1 1 1 0.99837983 0.99969906 0.011680106 0.0028582867 0.024181549 0.0069722142 -65.997131 -56.997585 
2.7537 -68.062737 -74.463486 1.6445619e-014 0.41610444 1 1 1 1 0.99836946 0.99969602 0.011711602 0.0028809083 0.024282806 0.007025247 -65.984016 -56.997528 
2.7737999 -68.049858 -74.428413 1.6581198e-014 0.41554695 1 1 1 1 0.99835914 0.99969304 0.011743153 0.0029036573 0.024383578 0.0070784399 -65.970894 -56.997467 
2.7939 -68.036995 -74.39341 1.6715152e-014 0.41499022 1 1 1 1 0.99834883 0.99968994 0.011774755 0.0029265338 0.024483876 0.0071317949 -65.957756 -56.99741 
2.8139999 -68.024139 -74.358475 1.6849359e-014 0.41443422 1 1 1 1 0.99833852 0.9996869 0.011806413 0.0029495382 0.024583707 0.0071853129 -65.944618 -56.997349 
2.8341 -68.011299 -74.323616 1.699119e-014 0.41387898 1 1 1 1 0.99832827 0.9996838 0.011838123 0.0029726706 0.024683077 0.0072389957 -65.931465 -56.997284 
2.8541999 -67.998466 -74.288826 1.7131318e-014 0.41332448 1 1 1 1 0.99831796 0.9996807 0.011869889 0.0029959313 0.024781996 0.0072928444 -65.918304 -56.997223 
2.8743 -67.985641 -74.254105 1.7269769e-014 0.41277072 1 1 1 1 0.9983077 0.9996776 0.011901708 0.003019321 0.024880469 0.0073468606 -65.905128 -56.997154 
2.8943999 -67.972824 -74.219452 1.7406558e-014 0.41221771 1 1 1 1 0.99829739 0.99967444 0.011933583 0.0030428395 0.024978505 0.0074010449 -65.891945 -56.997089 
2.9145 -67.960014 -74.184868 1.7541708e-014 0.41166544 1 1 1 1 0.99828714 0.99967134 0.011965513 0.0030664874 0.025076112 0.0074553993 -65.878754 -56.997021 
2.9346001 -67.94722 -74.150352 1.7684493e-014 0.41111389 1 1 1 1 0.99827689 0.99966812 0.011997499 0.0030902647 0.025173295 0.0075099249 -65.865555 -56.996952 
2.9547 -67.934425 -74.115906 1.7827401e-014 0.41056308 1 1 1 1 0.99826664 0.99966496 0.01202954 0.003114172 0.025270062 0.0075646224 -65.852341 -56.996883 
2.9748001 -67.921646 -74.081528 1.7968598e-014 0.41001302 1 1 1 1 0.99825639 0.99966174 0.012061638 0.0031382095 0.02536642 0.0076194936 -65.839119 -56.996811 
2.9949 -67.908875 -74.047226 1.8108101e-014 0.4094637 1 1 1 1 0.99824613 0.99965847 0.012093793 0.0031623773 0.025462376 0.0076745395 -65.82589 -56.996738 
3.0150001 -67.896111 -74.012985 1.8247792e-014 0.40891513 1 1 1 1 0.99823594 0.99965525 0.012126003 0.003186676 0.025557937 0.0077297613 -65.812653 -56.996662 
3.0351 -67.883362 -73.978813 1.839504e-014 0.40836728 1 1 1 1 0.99822569 0.99965197 0.012158272 0.0032111055 0.025653109 0.0077851606 -65.7994 -56.996586 
