1.1900001 0.022227323 0.047658425 -64.928314 0.12912805 1 1 0.99483365 -80 -62.150486 0.022398738 0.092006743 0.00017141584 0.15315641 
1.2 0.022245964 0.047688954 -64.924057 0.12904195 1 1 0.99482864 -80 -62.144722 0.022417583 0.092015252 0.00017161854 0.15312578 
1.21 0.022264626 0.047719505 -64.9198 0.12895592 1 1 0.99482358 -80 -62.138954 0.022436447 0.092023768 0.00017182167 0.15309517 
1.22 0.022283306 0.047750082 -64.915543 0.12886992 1 1 0.99481851 -80 -62.133183 0.022455331 0.092032284 0.00017202522 0.15306461 
1.23 0.022302009 0.047780685 -64.911285 0.128784 1 1 0.99481344 -80 -62.127403 0.022474239 0.0920408 0.00017222922 0.15303406 
1.24 0.022320731 0.047811311 -64.907021 0.12869813 1 1 0.99480838 -80 -62.12162 0.022493165 0.092049323 0.00017243365 0.15300356 
1.25 0.022339474 0.047841962 -64.902763 0.12861231 1 1 0.99480331 -80 -62.115837 0.022512112 0.092057854 0.00017263852 0.1529731 
1.26 0.022358237 0.047872636 -64.898499 0.12852655 1 1 0.99479824 -80 -62.110046 0.022531081 0.092066385 0.00017284384 0.15294266 
1.27 0.022377022 0.047903337 -64.894234 0.12844086 1 1 0.99479318 -80 -62.104248 0.022550071 0.092074916 0.00017304957 0.15291226 
1.28 0.022395827 0.047934059 -64.889961 0.12835522 1 1 0.99478811 -80 -62.09845 0.022569083 0.092083454 0.00017325577 0.15288189 
1.29 0.022414653 0.047964811 -64.885696 0.12826963 1 1 0.99478298 -80 -62.092644 0.022588115 0.092092 0.00017346241 0.15285155 
1.3 0.022433499 0.047995582 -64.881424 0.12818411 1 1 0.99477792 -80 -62.086838 0.022607168 0.092100538 0.00017366948 0.15282126 
1.3099999 0.022452366 0.048026383 -64.877151 0.12809864 1 1 0.99477279 -80 -62.08102 0.022626242 0.092109092 0.00017387702 0.15279099 
1.3200001 0.022471253 0.048057206 -64.872879 0.12801322 1 1 0.99476767 -80 -62.075203 0.022645338 0.092117645 0.000174085 0.15276076 
1.33 0.022490161 0.048088055 -64.868607 0.12792787 1 1 0.99476254 -80 -62.069382 0.022664454 0.092126198 0.00017429343 0.15273055 
1.34 0.022509091 0.048118927 -64.864334 0.12784256 1 1 0.99475747 -80 -62.063553 0.022683593 0.092134759 0.0001745023 0.15270039 
1.35 0.022528041 0.048149828 -64.860054 0.12775733 1 1 0.99475229 -80 -62.05772 0.022702754 0.09214332 0.00017471165 0.15267026 
1.36 0.022547012 0.048180752 -64.855774 0.12767214 1 1 0.99474716 -80 -62.051884 0.022721933 0.092151888 0.00017492144 0.15264016 
1.37 0.022566006 0.048211697 -64.851494 0.12758701 1 1 0.99474204 -80 -62.04604 0.022741137 0.092160456 0.00017513169 0.15261009 
1.38 0.022585018 0.048242673 -64.847214 0.12750193 1 1 0.99473691 -80 -62.040195 0.022760361 0.092169032 0.0001753424 0.15258007 
1.39 0.022604052 0.048273671 -64.842926 0.12741692 1 1 0.99473172 -80 -62.034344 0.022779606 0.092177607 0.00017555358 0.15255007 
1.4 0.022623109 0.048304696 -64.838646 0.12733196 1 1 0.9947266 -80 -62.028484 0.022798873 0.09218619 0.00017576521 0.15252011 
1.41 0.022642186 0.048335746 -64.834358 0.12724707 1 1 0.99472141 -80 -62.022625 0.022818163 0.092194773 0.00017597731 0.15249017 
1.42 0.022661284 0.048366819 -64.83007 0.12716222 1 1 0.99471623 -80 -62.016758 0.022837473 0.092203356 0.00017618987 0.15246028 
1.4299999 0.022680404 0.048397921 -64.825775 0.12707743 1 1 0.99471104 -80 -62.010887 0.022856805 0.092211954 0.00017640291 0.15243042 
1.4400001 0.022699544 0.048429046 -64.821487 0.12699269 1 1 0.99470592 -80 -62.005013 0.02287616 0.092220545 0.00017661642 0.15240058 
1.45 0.022718707 0.048460197 -64.817192 0.12690802 1 1 0.99470067 -80 -61.99913 0.022895537 0.092229143 0.00017683041 0.1523708 
1.46 0.02273789 0.048491374 -64.812897 0.1268234 1 1 0.99469548 -80 -61.993244 0.022914935 0.092237748 0.00017704486 0.15234104 
1.47 0.022757094 0.048522577 -64.808601 0.12673883 1 1 0.9946903 -80 -61.987354 0.022934355 0.092246354 0.00017725979 0.15231131 
1.48 0.022776322 0.048553802 -64.804306 0.12665433 1 1 0.99468511 -80 -61.981461 0.022953797 0.092254966 0.00017747519 0.15228161 
1.49 0.022795569 0.048585057 -64.800003 0.12656988 1 1 0.99467987 -80 -61.975559 0.022973262 0.092263579 0.00017769108 0.15225196 
1.5 0.02281484 0.048616335 -64.7957 0.12648548 1 1 0.99467468 -80 -61.969654 0.022992747 0.0922722 0.00017790745 0.15222234 
1.51 0.022834131 0.048647638 -64.791397 0.12640114 1 1 0.99466944 -80 -61.963741 0.023012256 0.09228082 0.0001781243 0.15219274 
1.52 0.022853445 0.048678968 -64.787094 0.12631686 1 1 0.99466419 -80 -61.957829 0.023031786 0.09228944 0.00017834164 0.15216318 
1.53 0.02287278 0.048710324 -64.782791 0.12623264 1 1 0.99465895 -80 -61.951908 0.02305134 0.092298076 0.00017855946 0.15213366 
1.54 0.022892136 0.048741706 -64.778481 0.12614848 1 1 0.9946537 -80 -61.94598 0.023070915 0.092306703 0.00017877777 0.15210417 
1.55 0.022911515 0.048773114 -64.77417 0.12606436 1 1 0.99464846 -80 -61.940052 0.023090512 0.092315339 0.00017899658 0.15207472 
1.5599999 0.022930916 0.048804548 -64.769859 0.1259803 1 1 0.99464321 -80 -61.934116 0.023110133 0.092323981 0.00017921587 0.15204529 
1.5700001 0.022950338 0.048836008 -64.765549 0.1258963 1 1 0.99463797 -80 -61.928173 0.023129774 0.092332624 0.00017943566 0.15201591 
1.58 0.022969784 0.048867494 -64.761238 0.12581235 1 1 0.99463266 -80 -61.922226 0.02314944 0.092341274 0.00017965595 0.15198657 
1.59 0.022989251 0.048899006 -64.75692 0.12572847 1 1 0.99462742 -80 -61.916275 0.023169126 0.092349924 0.00017987675 0.15195724 
1.6 0.02300874 0.048930544 -64.752602 0.12564464 1 1 0.99462211 -80 -61.91032 0.023188837 0.092358582 0.00018009802 0.15192796 
1.61 0.023028249 0.048962109 -64.748283 0.12556086 1 1 0.99461681 -80 -61.904358 0.02320857 0.092367239 0.00018031982 0.15189871 
1.62 0.023047782 0.048993699 -64.743965 0.12547714 1 1 0.9946115 -80 -61.898392 0.023228325 0.092375904 0.00018054212 0.15186951 
1.63 0.023067338 0.049025316 -64.739639 0.12539347 1 1 0.9946062 -80 -61.892418 0.023248103 0.092384569 0.00018076492 0.15184033 
1.64 0.023086917 0.049056958 -64.735313 0.12530985 1 1 0.99460089 -80 -61.88644 0.023267904 0.092393242 0.00018098824 0.15181118 
